Date,Timestamp,Open,High,Low,Close,Volume
20260520,22:07:00,4543.835,4544.948,4542.808,4544.948,0.0210299993341323
20260520,22:08:00,4544.898,4544.898,4542.378,4542.658,0.0434699985780753
20260520,22:09:00,4542.648,4542.978,4539.068,4539.068,0.0443299985199701
20260520,22:10:00,4539.168,4540.108,4538.135,4539.408,0.0564999981870642
20260520,22:11:00,4539.408,4542.115,4539.378,4541.055,0.030419999093283
20260520,22:12:00,4541.075,4542.115,4540.325,4540.445,0.0160699996049516
20260520,22:13:00,4540.505,4540.565,4538.565,4539.455,0.0226999994920334
20260520,22:14:00,4539.535,4540.105,4538.625,4539.635,0.0159399997064611
20260520,22:15:00,4539.605,4540.065,4539.335,4539.445,0.0174099997384474
20260520,22:16:00,4539.465,4539.785,4538.455,4539.015,0.0226699997874675
20260520,22:17:00,4538.985,4540.005,4538.865,4539.485,0.0143099996639648
20260520,22:18:00,4539.535,4539.535,4537.525,4537.525,0.0225099997187499
20260520,22:19:00,4537.415,4538.435,4536.915,4537.375,0.0281299993803259
20260520,22:20:00,4537.345,4538.205,4534.935,4535.265,0.0334999994811369
20260520,22:21:00,4535.265,4536.745,4534.975,4535.745,0.0303599996259436
20260520,22:22:00,4535.685,4536.005,4534.975,4535.265,0.0325499995233258
20260520,22:23:00,4535.275,4537.035,4535.105,4537.035,0.0179099996166769
20260520,22:24:00,4536.925,4537.305,4535.625,4536.585,0.0281799994845642
20260520,22:25:00,4536.545,4537.025,4535.945,4536.835,0.0231999995448859
20260520,22:26:00,4536.765,4538.185,4536.755,4537.575,0.0140099996933714
20260520,22:27:00,4537.635,4537.635,4536.965,4537.545,0.00741999981983099
20260520,22:28:00,4537.585,4538.648,4537.565,4538.375,0.0127799997280817
20260520,22:29:00,4538.445,4539.015,4538.105,4538.625,0.00965999976324383
20260520,22:30:00,4538.735,4539.635,4538.455,4539.485,0.0140099996497156
20260520,22:31:00,4539.415,4541.355,4539.355,4541.145,0.0128699996857904
20260520,22:32:00,4541.065,4541.085,4540.135,4540.695,0.0110399997211061
20260520,22:33:00,4540.675,4542.285,4540.665,4540.745,0.0158699996536598
20260520,22:34:00,4540.775,4541.515,4540.115,4541.165,0.0125099997821962
20260520,22:35:00,4541.135,4541.615,4540.355,4540.545,0.00911999979871325
20260520,22:36:00,4540.595,4540.785,4540.355,4540.565,0.00689999984751921
20260520,22:37:00,4540.585,4541.815,4540.585,4541.525,0.0133499996736646
20260520,22:38:00,4541.665,4543.055,4541.595,4543.015,0.0135299996618414
20260520,22:39:00,4543.035,4543.195,4542.635,4542.635,0.00587999985145871
20260520,22:40:00,4542.565,4542.975,4540.095,4540.525,0.018669999553822
20260520,22:41:00,4540.645,4541.405,4540.638,4540.715,0.00971999978355598
20260520,22:42:00,4540.775,4541.575,4540.775,4541.055,0.00587999985145871
20260520,22:43:00,4541.035,4542.115,4540.755,4542.095,0.00885999982710928
20260520,22:44:00,4542.115,4542.115,4541.518,4542.055,0.00605999985418748
20260520,22:45:00,4541.985,4541.985,4541.185,4541.595,0.00920999977097381
20260520,22:46:00,4541.575,4544.435,4541.575,4543.615,0.0159899996651802
20260520,22:47:00,4543.705,4543.725,4541.745,4542.125,0.0135899996530497
20260520,22:48:00,4542.178,4542.178,4540.398,4540.575,0.0147799996630056
20260520,22:49:00,4540.545,4541.135,4540.245,4540.885,0.0103999997809296
20260520,22:50:00,4540.865,4541.895,4539.445,4539.985,0.018309999621124
20260520,22:51:00,4540.055,4540.945,4536.875,4537.455,0.0269699993223185
20260520,22:52:00,4537.545,4538.855,4537.305,4538.785,0.0143099996494129
20260520,22:53:00,4538.805,4540.545,4538.635,4539.205,0.013439999675029
20260520,22:54:00,4539.055,4541.085,4539.035,4540.525,0.0101099997700658
20260520,22:55:00,4540.655,4541.445,4540.425,4541.125,0.00830999981553759
20260520,22:56:00,4541.065,4541.415,4540.905,4541.035,0.00533999988692813
20260520,22:57:00,4541.015,4541.645,4540.425,4541.285,0.0106799998029601
20260520,22:58:00,4541.305,4541.355,4538.578,4539.148,0.0654699986043852
20260520,22:59:00,4539.148,4540.368,4537.448,4539.398,0.0521499989554286
20260520,23:00:00,4539.325,4540.535,4539.325,4539.855,0.0238599997101119
20260520,23:01:00,4539.845,4540.435,4539.778,4540.435,0.028309999674093
20260520,23:02:00,4540.445,4541.105,4540.415,4541.105,0.0259799995255889
20260520,23:03:00,4541.115,4541.145,4540.268,4540.275,0.0269899994891603
20260520,23:04:00,4540.275,4541.485,4540.215,4541.468,0.034739999260637
20260520,23:05:00,4541.488,4541.715,4540.928,4540.968,0.0516799985634862
20260520,23:06:00,4540.898,4542.698,4540.898,4541.075,0.0678999986412236
20260520,23:07:00,4541.075,4541.548,4540.448,4540.885,0.0531299984577345
20260520,23:08:00,4540.835,4540.905,4539.125,4539.205,0.062719998168177
20260520,23:09:00,4539.198,4539.198,4538.168,4538.185,0.0576299985550577
20260520,23:10:00,4538.185,4538.525,4537.398,4537.985,0.0180899995466461
20260520,23:11:00,4537.955,4538.985,4537.955,4538.805,0.010559999733232
20260520,23:12:00,4538.875,4540.175,4538.875,4540.115,0.0134099996648729
20260520,23:13:00,4540.065,4540.115,4539.625,4539.945,0.0081299997982569
20260520,23:14:00,4539.875,4539.995,4539.355,4539.655,0.00695999982417561
20260520,23:15:00,4539.705,4540.035,4538.995,4539.055,0.0104999997274717
20260520,23:16:00,4539.075,4539.215,4538.675,4539.015,0.00539999986358453
20260520,23:17:00,4539.115,4540.565,4539.058,4540.245,0.00737999983539339
20260520,23:18:00,4540.225,4540.225,4539.065,4539.285,0.00992999975278508
20260520,23:19:00,4539.245,4540.125,4538.785,4538.805,0.00716999983706046
20260520,23:20:00,4538.765,4538.965,4537.795,4537.795,0.0132299996621441
20260520,23:21:00,4537.825,4538.875,4537.825,4538.235,0.0104699997464195
20260520,23:22:00,4538.255,4538.545,4537.005,4538.065,0.00935999976354651
20260520,23:23:00,4538.115,4538.165,4536.395,4536.515,0.0146099996491103
20260520,23:24:00,4536.485,4537.145,4536.195,4537.025,0.0109799997298978
20260520,23:25:00,4537.055,4537.095,4536.315,4536.405,0.00746999983675778
20260520,23:26:00,4536.435,4537.015,4535.165,4535.185,0.0138899996964028
20260520,23:27:00,4535.135,4536.395,4535.135,4535.745,0.0106799997447524
20260520,23:28:00,4535.835,4535.835,4534.265,4534.585,0.0116699997161049
20260520,23:29:00,4534.605,4538.285,4534.605,4538.285,0.0186299997585593
20260520,23:30:00,4538.345,4538.825,4537.745,4538.465,0.0126599997456651
20260520,23:31:00,4538.525,4538.885,4537.905,4538.845,0.011279999758699
20260520,23:32:00,4538.815,4539.475,4537.955,4539.345,0.0126599996874575
20260520,23:33:00,4539.365,4540.995,4539.365,4540.315,0.0120299997070106
20260520,23:34:00,4540.285,4540.325,4539.455,4539.705,0.00959999977203552
20260520,23:35:00,4539.835,4540.545,4539.715,4540.495,0.0065099998464575
20260520,23:36:00,4540.465,4541.065,4540.185,4540.995,0.00671999985934235
20260520,23:37:00,4541.015,4543.615,4540.865,4543.295,0.00995999974838924
20260520,23:38:00,4542.955,4543.975,4542.745,4543.625,0.0128099997673417
20260520,23:39:00,4543.645,4545.205,4543.355,4545.205,0.00875999982235953
20260520,23:40:00,4545.135,4545.135,4542.785,4543.925,0.0114299997221678
20260520,23:41:00,4543.925,4544.075,4542.605,4542.855,0.0117899997130735
20260520,23:42:00,4542.825,4543.605,4542.035,4543.005,0.0117299997073133
20260520,23:43:00,4542.975,4543.115,4542.585,4543.065,0.00779999980295543
20260520,23:44:00,4543.025,4543.255,4542.175,4542.675,0.0103199997392949
20260520,23:45:00,4542.645,4545.305,4541.405,4544.545,0.0240999994130107
20260520,23:46:00,4544.495,4545.785,4544.425,4545.535,0.0176999995455844
20260520,23:47:00,4545.455,4546.805,4545.455,4545.575,0.0163799995934824
20260520,23:48:00,4545.605,4545.895,4545.205,4545.625,0.00875999977870379
20260520,23:49:00,4545.835,4546.115,4544.775,4544.905,0.0113999997120118
20260520,23:50:00,4545.035,4545.105,4544.125,4544.415,0.0100499997497536
20260520,23:51:00,4544.475,4544.655,4542.645,4544.035,0.0132899996679043
20260520,23:52:00,4543.945,4544.615,4543.835,4544.555,0.0112199997238349
20260520,23:53:00,4544.205,4545.085,4544.195,4544.905,0.00863999978173524
20260520,23:54:00,4544.845,4545.165,4544.115,4544.555,0.0138599996571429
20260520,23:55:00,4544.598,4545.085,4544.205,4544.655,0.016079999593785
20260520,23:56:00,4544.635,4544.845,4544.255,4544.605,0.00791999979992397
20260520,23:57:00,4544.585,4545.735,4544.195,4544.355,0.0164399995846907
20260520,23:58:00,4544.315,4545.125,4543.725,4544.925,0.017399999560439
20260520,23:59:00,4544.895,4546.298,4544.635,4546.198,0.020489999486017
20260521,00:00:00,4546.198,4547.835,4545.045,4547.735,0.0489899987733224
20260521,00:01:00,4547.795,4548.745,4543.575,4545.115,0.048539998853812
20260521,00:02:00,4545.135,4546.765,4543.915,4544.025,0.0396899991756072
20260521,00:03:00,4543.995,4543.995,4539.955,4541.715,0.0372599991533207
20260521,00:04:00,4541.735,4543.515,4541.665,4542.225,0.0295499992789701
20260521,00:05:00,4542.285,4542.465,4540.715,4542.035,0.0274499993247446
20260521,00:06:00,4541.995,4543.365,4540.775,4541.335,0.0327299992059125
20260521,00:07:00,4541.305,4543.255,4541.175,4541.505,0.0301499992492609
20260521,00:08:00,4541.465,4542.405,4540.085,4541.605,0.0383399990823818
20260521,00:09:00,4541.565,4544.845,4541.315,4544.115,0.0415499989612726
20260521,00:10:00,4544.165,4545.495,4543.465,4544.885,0.0339599991420982
20260521,00:11:00,4544.865,4545.175,4542.615,4544.075,0.0325299992546206
20260521,00:12:00,4544.045,4545.195,4543.315,4543.775,0.0350399991148151
20260521,00:13:00,4543.805,4545.085,4543.665,4544.655,0.0350699991395231
20260521,00:14:00,4544.705,4545.105,4544.175,4544.675,0.030599999226979
20260521,00:15:00,4544.625,4553.065,4544.625,4550.055,0.0473099988303147
