fold,train_start_utc,train_end_exclusive_utc,context,config_id,trades,net_pnl_usd,profit_factor,worst_sampled_segment_pf,eligible,selection_score,selected,parameters_json
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS06,3,-4.31073,0.246899,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.25,""max_hold_bars"":72,""range_adx_max"":16.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":40.0,""rsi_reclaim"":35.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":1.75,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.4}"
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS07,0,0.0,,,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.5,""max_hold_bars"":72,""range_adx_max"":16.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":35.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":1.0,""target_rr"":1.5,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.4}"
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS08,2,-0.578362,0.594065,,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.6,""cci_level"":50.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.0,""max_hold_bars"":96,""range_adx_max"":24.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":35.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.0}"
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS09,1,-1.503314,0.0,,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":75.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.0,""max_hold_bars"":96,""range_adx_max"":20.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":30.0,""rsi_reclaim"":45.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.2}"
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS10,78,-38.390017,0.357824,0.150187,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.2,""breakout_range_atr"":1.0,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.25,""max_hold_bars"":96,""range_adx_max"":20.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":40.0,""rsi_reclaim"":35.0,""setup"":""reversion"",""stop_atr"":1.0,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.0}"
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS11,4,-0.876285,0.763355,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.6,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.5,""max_hold_bars"":48,""range_adx_max"":20.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":30.0,""rsi_reclaim"":35.0,""setup"":""reversion"",""stop_atr"":1.25,""target_rr"":1.75,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.4}"
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS12,12,3.521561,2.063718,,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.2,""breakout_range_atr"":1.0,""cci_level"":50.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":24.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":35.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":1.0,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.2}"
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS13,9,-2.479682,0.639167,,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.6,""cci_level"":75.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.25,""max_hold_bars"":48,""range_adx_max"":20.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":40.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.0}"
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS14,3,2.714065,,,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.8,""cci_level"":75.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.5,""max_hold_bars"":72,""range_adx_max"":16.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":40.0,""rsi_reclaim"":35.0,""setup"":""reversion"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.4}"
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS15,0,0.0,,,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.2,""breakout_range_atr"":0.6,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.5,""max_hold_bars"":48,""range_adx_max"":16.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":30.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":1.0,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.2}"
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS16,2,-0.284487,0.832431,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.5,""breakout_range_atr"":1.0,""cci_level"":50.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.5,""max_hold_bars"":48,""range_adx_max"":24.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":40.0,""rsi_reclaim"":45.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":1.75,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.2}"
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS17,0,0.0,,,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.6,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":16.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":30.0,""rsi_reclaim"":45.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.0}"
2024-01 to 2024-06,2019-09-06T00:00:00+00:00,2024-01-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-LS18,0,0.0,,,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":75.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.25,""max_hold_bars"":72,""range_adx_max"":16.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":35.0,""rsi_reclaim"":45.0,""setup"":""reversion"",""stop_atr"":1.0,""target_rr"":1.5,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.2}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS01,163,-67.519857,0.311545,0.218658,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":50.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.5,""max_hold_bars"":96,""range_adx_max"":24.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":50.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.0,""target_rr"":1.5,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.4}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS02,143,-67.123988,0.247255,0.121432,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":50.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.5,""max_hold_bars"":72,""range_adx_max"":16.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.0,""target_rr"":1.25,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.4}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS03,223,-78.745438,0.331964,0.178057,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.5,""breakout_range_atr"":1.0,""cci_level"":100.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.5,""max_hold_bars"":96,""range_adx_max"":20.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":50.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS04,52,-39.069712,0.205713,0.0,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.2,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":20.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":50.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.75,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.4}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS05,130,-63.353845,0.24822,0.158041,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.6,""cci_level"":100.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":24.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":50.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.0,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.4}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS06,444,-95.013318,0.310209,0.301549,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.6,""cci_level"":0.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":24.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":60.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.75,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.2}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS07,443,-95.058856,0.34051,0.27879,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.5,""breakout_range_atr"":1.0,""cci_level"":100.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.25,""max_hold_bars"":96,""range_adx_max"":24.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":60.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.75,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS08,126,-66.461215,0.245597,0.114356,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":50.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.25,""max_hold_bars"":72,""range_adx_max"":16.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":50.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.0,""target_rr"":1.75,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS09,239,-79.582769,0.325688,0.130241,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.8,""cci_level"":0.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":16.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS10,73,-43.039379,0.252009,0.075535,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.2,""breakout_range_atr"":0.6,""cci_level"":0.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":16.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.75,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.2}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS11,99,-52.954178,0.246234,0.141453,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.2,""breakout_range_atr"":1.0,""cci_level"":50.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.5,""max_hold_bars"":72,""range_adx_max"":16.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS12,91,-51.030978,0.249159,0.119044,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.6,""cci_level"":100.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.25,""max_hold_bars"":96,""range_adx_max"":20.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":60.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.2}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS13,395,-93.954362,0.309879,0.237394,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.8,""cci_level"":0.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.25,""max_hold_bars"":96,""range_adx_max"":20.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.2}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS14,485,-95.029665,0.332312,0.29802,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.5,""breakout_range_atr"":0.6,""cci_level"":100.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.25,""max_hold_bars"":48,""range_adx_max"":20.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":50.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.0,""target_rr"":1.75,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.2}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS15,59,-36.301471,0.223589,0.085868,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.2,""breakout_range_atr"":0.6,""cci_level"":50.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.25,""max_hold_bars"":48,""range_adx_max"":24.0,""range_ema_separation_atr"":0.5,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.4}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS16,74,-45.487633,0.220208,0.088964,False,,False,"{""atr_ratio_max"":2.6,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.2,""breakout_range_atr"":0.8,""cci_level"":0.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.5,""max_hold_bars"":48,""range_adx_max"":20.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.0,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""RSI_MACD"",""vwap_distance_atr"":0.2}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS17,50,-38.297652,0.190437,0.051181,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.2,""breakout_range_atr"":1.0,""cci_level"":50.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.5,""max_hold_bars"":72,""range_adx_max"":16.0,""range_ema_separation_atr"":0.3,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":60.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.0,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-LS18,252,-82.522688,0.28679,0.192777,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":100.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":96,""range_adx_max"":24.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""RSI_CCI"",""vwap_distance_atr"":0.4}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-LS01,332,-89.96568,0.324867,0.161254,False,,False,"{""atr_ratio_max"":2.2,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.2,""breakout_range_atr"":0.6,""cci_level"":0.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.25,""max_hold_bars"":48,""range_adx_max"":20.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""ALL_THREE"",""vwap_distance_atr"":0.2}"
2024-07 to 2024-12,2019-09-06T00:00:00+00:00,2024-07-01T00:00:00+00:00,BEAR_PULLBACK,BEAR_PULLBACK-LS02,508,-95.050293,0.328393,0.289257,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.3,""bb_width_percentile_max"":0.2,""breakout_range_atr"":0.8,""cci_level"":-50.0,""context"":""BEAR_PULLBACK"",""direction"":""SHORT"",""ema_touch_atr"":0.5,""max_hold_bars"":48,""range_adx_max"":24.0,""range_ema_separation_atr"":0.15,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":50.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.0,""target_rr"":1.25,""trend_adx_min"":14.0,""trend_ema_separation_atr"":0.15,""trigger_mode"":""CCI_MACD"",""vwap_distance_atr"":0.0}"
