fold,train_start_utc,train_end_exclusive_utc,context,config_id,trades,net_pnl_usd,profit_factor,worst_sampled_segment_pf,eligible,selection_score,selected,parameters_json
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C01,7,-8.155458,0.164634,0.274068,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":40.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.25}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C02,3,-2.894863,0.231854,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":50.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":40.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C03,2,-0.135463,0.922562,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.25,""breakout_range_atr"":0.8,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":18.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":40.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C04,6,-2.580081,0.507189,0.248021,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":48,""range_adx_max"":14.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":45.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.5}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C05,4,-2.535649,0.309504,0.36371,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":22.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":40.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C06,61,-28.478237,0.388537,0.287958,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":48.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C07,3,0.399193,1.137325,1.137325,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":50.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":22.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":48.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.25}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C08,4,-1.945069,0.541033,0.541033,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.2,""cci_level"":50.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":48.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C09,27,-12.984723,0.474838,0.287797,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.0,""cci_level"":0.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":72,""range_adx_max"":14.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":45.0,""rsi_reclaim"":50.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.25}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C10,7,-7.086989,0.106915,0.0,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":0.8,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":45.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.5}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C11,4,-1.371086,0.541271,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":25.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.4,""max_hold_bars"":24,""range_adx_max"":14.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":45.0,""rsi_reclaim"":48.0,""setup"":""pullback"",""stop_atr"":2.0,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,BULL_PULLBACK,BULL_PULLBACK-C12,4,-2.430177,0.423836,0.423836,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":50.0,""context"":""BULL_PULLBACK"",""direction"":""LONG"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":14.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":48.0,""rsi_reclaim"":52.0,""setup"":""pullback"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C01,0,0.0,,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":125.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":14.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":35.0,""rsi_reclaim"":35.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C02,0,0.0,,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.2,""max_hold_bars"":24,""range_adx_max"":14.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":35.0,""rsi_reclaim"":35.0,""setup"":""reversion"",""stop_atr"":1.25,""target_rr"":2.0,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.25}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C03,0,0.0,,,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":22.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":25.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C04,0,0.0,,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.0,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.4,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":35.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C05,0,0.0,,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.25,""breakout_range_atr"":0.8,""cci_level"":125.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.4,""max_hold_bars"":48,""range_adx_max"":14.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":25.0,""rsi_reclaim"":30.0,""setup"":""reversion"",""stop_atr"":1.25,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C06,0,0.0,,,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":100.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":30.0,""rsi_reclaim"":30.0,""setup"":""reversion"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.25}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C07,0,0.0,,,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.0,""cci_level"":75.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.2,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":30.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.0}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C08,0,0.0,,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":0.8,""cci_level"":125.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.2,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":35.0,""rsi_reclaim"":30.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.5}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C09,0,0.0,,,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.2,""cci_level"":75.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":22.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":30.0,""rsi_reclaim"":35.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C10,0,0.0,,,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.0,""cci_level"":75.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.4,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":25.0,""rsi_reclaim"":30.0,""setup"":""reversion"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.5}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C11,0,0.0,,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.2,""cci_level"":125.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.4,""max_hold_bars"":72,""range_adx_max"":22.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":30.0,""rsi_reclaim"":35.0,""setup"":""reversion"",""stop_atr"":2.0,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.25}"
2024-07 to 2024-12,2021-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,RANGE_REVERSION,RANGE_REVERSION-C12,0,0.0,,,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":75.0,""context"":""RANGE_REVERSION"",""direction"":""BOTH"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":14.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":25.0,""rsi_reclaim"":40.0,""setup"":""reversion"",""stop_atr"":2.0,""target_rr"":2.0,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C01,38,-30.527718,0.183861,0.079153,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":100.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":22.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":2.0,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C02,45,-39.223082,0.197583,0.0,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":125.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.2,""max_hold_bars"":72,""range_adx_max"":22.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":60.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":2.0,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C03,30,-25.250145,0.063127,0.017392,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":75.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.4,""max_hold_bars"":24,""range_adx_max"":18.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":true,""require_vwap"":true,""rsi_level"":65.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":2.0,""target_rr"":1.25,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C04,32,-28.481588,0.18391,0.0,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.35,""breakout_range_atr"":0.8,""cci_level"":75.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":65.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":2.0,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.0}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C05,26,-24.146407,0.140657,0.097711,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.2,""cci_level"":125.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":72,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":60.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.5,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C06,29,-25.638398,0.091181,0.0,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.15,""breakout_range_atr"":0.8,""cci_level"":125.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.4,""max_hold_bars"":48,""range_adx_max"":14.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C07,11,-13.642944,0.0,0.0,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":100.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":65.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":2.0,""target_rr"":1.5,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C08,16,-20.33101,0.13905,0.0,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.2,""cci_level"":75.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.2,""max_hold_bars"":48,""range_adx_max"":18.0,""range_ema_separation_atr"":0.25,""require_confirmation_break"":false,""require_vwap"":false,""rsi_level"":60.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":2.0,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.3,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C09,36,-30.687947,0.168727,0.048684,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.85,""bb_width_percentile_max"":0.25,""breakout_range_atr"":0.8,""cci_level"":75.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.4,""max_hold_bars"":48,""range_adx_max"":22.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":50.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.25,""trend_adx_min"":22.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.5}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C10,63,-39.830451,0.192802,0.069043,False,,False,"{""atr_ratio_max"":1.8,""atr_ratio_min"":0.45,""bb_width_percentile_max"":0.35,""breakout_range_atr"":1.0,""cci_level"":100.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.4,""max_hold_bars"":24,""range_adx_max"":14.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":55.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.25,""target_rr"":1.25,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.05,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C11,33,-21.271722,0.180642,0.157528,False,,False,"{""atr_ratio_max"":1.5,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.25,""breakout_range_atr"":1.0,""cci_level"":125.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.0,""max_hold_bars"":24,""range_adx_max"":14.0,""range_ema_separation_atr"":0.1,""require_confirmation_break"":false,""require_vwap"":true,""rsi_level"":65.0,""rsi_reclaim"":48.0,""setup"":""breakout"",""stop_atr"":2.0,""target_rr"":2.0,""trend_adx_min"":18.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.25}"
2025-01 to 2025-06,2022-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,BEAR_BREAKOUT,BEAR_BREAKOUT-C12,17,-13.674141,0.061867,0.0,False,,False,"{""atr_ratio_max"":2.1,""atr_ratio_min"":0.65,""bb_width_percentile_max"":0.15,""breakout_range_atr"":1.0,""cci_level"":100.0,""context"":""BEAR_BREAKOUT"",""direction"":""SHORT"",""ema_touch_atr"":0.2,""max_hold_bars"":24,""range_adx_max"":14.0,""range_ema_separation_atr"":0.4,""require_confirmation_break"":true,""require_vwap"":false,""rsi_level"":55.0,""rsi_reclaim"":52.0,""setup"":""breakout"",""stop_atr"":1.5,""target_rr"":1.5,""trend_adx_min"":26.0,""trend_ema_separation_atr"":0.15,""vwap_distance_atr"":0.0}"
